player_name,display_name,active,notes,id,pitcher,date,rel_speed,horz_break,induced_vert_break,original_pitch_type,new_pitch_type,new_pitcher,modified_at,pitch_key,created_at,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,PitchSession,Flag,CalibrationId,EffVelocity,PracticeType,Device,HitType,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,2025-11-01,53:51.9,4,2,"Benge, Connor",829657,Right,LSU_TIG,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Top,1,0,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.661064,-1.85491,-3.607026,2198.035337,226.947155,1:30,5.24855,1.415541,5.923511,-20.345163,10.37792,17.99341,1.831611,-0.436134,86.270321,-5.700595,-0.190791,0.398937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.568223,7.559982,-1.13542,50,5.090598,8.099596,-137.448988,-5.097619,-20.81624,31.292427,-20.247756,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,8138efa4-eadd-37fe-84cb-0246818f7852,93.734332,NA,NA,8.32134,2.833738,1.971574,0.430108,NA,NA,NA,0wh6whr8,11/1/2025,53:51.9,2025-11-01T12:53:51.9284623-05:00,2025-11-01T17:53:51.9284623Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,c69caae3-b785-4b20-982e-03701366ec55,54.134426,-138.387054,15.646214,5.234313,-4.490644,-10.123878,-1.387578,8.723613,-10.40812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2025-11-01,54:09.6,4,3,"Benge, Connor",829657,Right,LSU_TIG,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Top,1,0,2,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,95.52008,-3.679933,-3.859901,2076.846517,227.205492,1:30,5.16769,1.44594,6.04188,-21.412411,8.771034,19.017959,-0.027989,-0.547935,87.53571,-7.693395,-0.255683,0.395418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.082093,7.202949,-1.154072,50,4.870312,8.741447,-138.501549,-9.604257,-22.353182,30.828445,-20.737765,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,add76e8b-9b33-3cfb-a024-5f83a30e34a1,94.770188,NA,NA,7.935597,2.572895,0.127213,0.541858,NA,NA,NA,0wh6whr8,11/1/2025,54:09.6,2025-11-01T12:54:09.5682902-05:00,2025-11-01T17:54:09.5682902Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,83c4fba0-cd10-4d74-95b6-c5afdb9fc335,54.135002,-139.418903,15.414222,5.146922,-8.987169,-10.368883,-1.424085,9.406605,-11.176591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,2025-11-01,54:41.1,4,4,"Benge, Connor",829657,Right,LSU_TIG,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Top,1,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.05818,0.621251,-1.272447,2321.171443,89.705636,9:00,5.166383,1.566667,5.996752,-34.387255,5.867741,-9.949446,2.876557,-0.441613,74.963226,-5.934206,-3.174952,0.456648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.447038,5.355828,-1.462056,50,5.19938,2.953521,-120.763892,0.372776,7.343903,27.392459,-27.782578,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,6779a38f-f24a-3fd5-8ad4-889b76cb60d3,81.997478,NA,NA,8.037856,3.350934,3.073203,0.335667,NA,NA,NA,0wh6whr8,11/1/2025,54:41.1,2025-11-01T12:54:41.0928819-05:00,2025-11-01T17:54:41.0928819Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,aeb61484-447e-4d34-92da-bcde4d7e1cd9,54.13297,-121.697749,13.69623,5.170526,1.319933,-13.891289,-1.558479,2.703155,3.671951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2025-11-01,55:11.1,5,1,"Benge, Connor",829657,Right,LSU_TIG,"Reaves, Tanner",821298,Left,LSU_TIG,Stretch,3,Top,2,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,94.46539,-1.05333,-3.183217,2267.67717,219.903245,1:15,5.259446,1.430764,5.844898,-22.455859,8.520302,16.745601,2.409381,-0.134878,85.610163,-5.318235,0.006384,0.400576,104.376689,-2.044145,14.689732,1473.609955,NA,NA,NA,39.372689,37.316168,15.047161,0.258179,-8.926262,6.48558,-1.179581,50,5.163393,7.108321,-137.19944,-3.225959,-19.220092,32.864549,-22.700678,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,be9c1e7e-45de-3f69-a23b-a200a3afe169,93.218418,2.509868,0.243803,8.768987,3.32531,2.584175,0.132857,1.178797,2.509868,0.249005,0wh6whr8,11/1/2025,55:11.1,2025-11-01T12:55:11.0839326-05:00,2025-11-01T17:55:11.0839326Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,8e8239b8-1e9d-46b9-bfc5-dcb327f1fe2c,54.132642,-138.185821,16.432275,5.249991,-2.544632,-11.350339,-1.401583,7.685183,-9.610046,283.04797,287.53722,-4748.838351,29699.9288,-100607.2135,207556.7134,-265478.9985,203383.0442,-83659.0703,13565.99656,238.756032,-3274.902539,19486.86671,-64507.29917,128937.7266,-157545.8127,112335.6477,-40629.83468,4877.546753,77.758874,-1285.38855,8039.007775,-27231.78824,56180.27046,-71858.34509,55050.56542,-22644.36124,3671.966774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2025-11-01,59:51.5,1,1,"Theophilus, Zion",812173,Right,LSU_TIG,"Clauss, Ethan",10148770,Left,LSU_TIG,Stretch,3,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.661293,-4.095812,-4.091932,2365.459751,206.27442,1:00,6.094365,1.842951,6.247619,-10.096376,21.476811,7.260956,1.469441,-1.331918,85.152209,-5.984167,-2.715016,0.404418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.547918,13.586823,-1.542144,50,5.784402,9.48322,-135.69918,-10.050652,-9.623135,31.089178,-7.938738,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,4b44bc1e-9bc0-3cf4-ae92-67f755fb22d9,93.004301,NA,NA,8.490706,3.668438,1.704061,1.223729,NA,NA,NA,0wh6whr8,11/1/2025,59:51.4,2025-11-01T12:59:51.4542934-05:00,2025-11-01T17:59:51.4542934Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,e30f48a7-7759-4127-aa8c-0552ca9285bd,54.133746,-136.642955,15.544589,6.085852,-9.809656,-3.969369,-1.834461,9.77535,-4.811568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2025-11-01,00:10.1,1,2,"Theophilus, Zion",812173,Right,LSU_TIG,"Clauss, Ethan",10148770,Left,LSU_TIG,Stretch,3,Bottom,0,1,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.978492,-2.549583,-3.084226,2303.929704,205.215981,12:45,6.131223,2.065111,6.216677,-11.557619,20.328969,11.943657,2.81397,0.211767,84.451031,-4.736083,-0.81351,0.40642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.550177,12.624528,-1.839915,50,5.93482,6.909633,-135.058186,-6.377029,-13.718496,30.942825,-10.240839,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,0513f849-a325-3b6b-b2ba-898645e0240a,92.494465,NA,NA,8.504099,3.570815,2.990628,-0.24439,NA,NA,NA,0wh6whr8,11/1/2025,00:10.1,2025-11-01T13:00:10.1299687-05:00,2025-11-01T18:00:10.1299687Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,24c1385a-ec39-4411-98e5-054f282a52f0,54.133708,-136.001952,15.471412,6.124558,-6.064681,-5.12042,-2.057042,7.328051,-6.859248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2025-11-01,00:31.0,1,3,"Theophilus, Zion",812173,Right,LSU_TIG,"Clauss, Ethan",10148770,Left,LSU_TIG,Stretch,3,Bottom,0,1,1,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.596777,-3.001001,-2.282103,2350.477733,199.510833,12:45,6.116788,1.657452,6.105773,-11.661807,19.177643,10.596514,2.367604,0.42924,85.857844,-5.20853,-0.264536,0.399691,77.979279,42.594356,-65.900823,3098.980832,40.85964,70.997554,-102.132549,267.235502,242.645471,-68.346598,4.298706,-5.706405,12.126169,-1.487282,50,5.880805,5.14452,-137.407717,-7.573223,-12.348681,32.468495,-10.435911,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,2fd4ce12-2fda-34a2-9e23-435118825d40,93.863359,75.794398,3.791648,8.697347,1.83602,2.405723,-0.431243,0.713396,2.320215,-0.463222,0wh6whr8,11/1/2025,00:31.0,2025-11-01T13:00:30.9808012-05:00,2025-11-01T18:00:30.9808012Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,9514ab34-70f8-4e98-adee-9f33e3bf2bd5,54.13322,-138.380922,16.234248,6.103116,-7.260419,-5.217955,-1.64703,5.514657,-6.17434,166.693979,-12.209345,33.450227,-3.980607,0.771717,-0.122394,0.016526,-0.002886,0.000378,-0.000021,-33.075127,97.938416,-26.6675,2.331547,0.043767,-0.141519,0.032754,-0.002995,0.000092,32.263285,-84.711836,10.080783,-1.954353,0.309959,-0.041852,0.007308,-0.000958,0.000052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2025-11-01,00:55.9,1,4,"Theophilus, Zion",812173,Right,LSU_TIG,"Clauss, Ethan",10148770,Left,LSU_TIG,Stretch,3,Bottom,0,1,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,78.896506,1.172835,-2.592324,2049.16336,44.834895,7:30,6.079801,2.081072,6.204006,-52.135189,-7.979377,-0.800372,2.817819,-0.37975,72.446208,-8.673099,-2.744225,0.478262,82.677816,-29.088058,70.422923,3738.620621,NA,NA,NA,6.310338,6.126139,54.899654,0.048218,-0.278867,-1.169515,-1.886194,50,6.143379,5.215961,-114.742698,0.987007,-0.422612,22.208011,-38.453143,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,5ca138f1-281e-33d2-a15c-cfb86d83315d,78.583929,2.884093,0.046384,6.42841,2.864373,3.035016,0.310392,1.929752,2.884093,0.386116,0wh6whr8,11/1/2025,00:56.0,2025-11-01T13:00:55.9504998-05:00,2025-11-01T18:00:55.9504998Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,82f59dbd-28cb-4805-b287-8463eb3284da,54.134668,-115.540176,11.104006,6.083144,2.36784,-19.226572,-2.073769,5.231137,-0.211306,180,-15.707449,38.075669,0.118277,-3.983707,NA,NA,NA,NA,NA,30.052884,-56.977467,1.729315,-5.367096,NA,NA,NA,NA,NA,-49.207674,107.064427,0.332582,-11.201729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2025-11-01,01:26.1,1,5,"Theophilus, Zion",812173,Right,LSU_TIG,"Clauss, Ethan",10148770,Left,LSU_TIG,Stretch,3,Bottom,0,1,2,Cutter,Cutter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,85.419077,-0.515124,-2.325108,2107.8105,140.612732,10:45,6.1035,2.083372,5.902294,-36.031334,2.287117,-0.009881,2.62294,-0.076814,76.782351,-7.388219,-2.327073,0.445528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.703853,3.826406,-1.896686,50,6.045684,5.03743,-124.058208,-2.120046,-1.219409,30.24434,-29.97766,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,b35b1a27-7d2e-35d2-82ae-5e7e937c4de0,83.90443,NA,NA,8.560743,2.810276,2.801219,0.020164,NA,NA,NA,0wh6whr8,11/1/2025,01:26.1,2025-11-01T13:01:26.0792533-05:00,2025-11-01T18:01:26.0792533Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,63cbac83-b0aa-403f-8ab4-5bf62e8beff5,54.133103,-125.061765,15.12217,6.099528,-1.125338,-14.98883,-2.064508,5.077892,-0.609704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.83798,NA,2.687299,NA,NA,NA,NA,0.045068,6.915564,1.916679,NA,NA,NA,-225.532036,83.49774,-3.668725,-193.848648,111.879744,-15.256419,2.343262,-0.138848,0.000856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2025-11-01,02:09.0,2,1,"Theophilus, Zion",812173,Right,LSU_TIG,"Patrick, William",1000437469,Right,LSU_TIG,Stretch,3,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.229893,-0.561784,-1.939643,2098.293488,22.253,6:45,6.099386,2.254785,6.087597,-41.698535,1.836066,-1.28029,2.104944,0.353302,72.090521,-8.516551,-2.185719,0.474885,83.875015,-15.48117,21.922857,2457.064583,NA,NA,NA,8.887805,8.544253,15.857274,0.064087,0.011168,3.968567,-2.104766,50,6.036966,3.980956,-116.563168,-2.231847,0.016134,27.464132,-30.545048,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,73648254-a409-3cf1-813d-330696551ff4,78.979381,2.162751,0.061111,8.095479,2.089862,2.205241,-0.379008,1.575338,2.162751,-0.378338,0wh6whr8,11/1/2025,02:09.0,2025-11-01T13:02:09.0398174-05:00,2025-11-01T18:02:09.0398174Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,35d480e9-30cb-404c-a57d-1598d33df6ec,54.133714,-117.533101,13.732066,6.096738,-1.153107,-15.272524,-2.245349,3.980387,0.008067,180,-53.75781,123.18986,-10.270453,-5.244699,NA,NA,NA,NA,NA,15.891843,-26.295161,-3.789258,-4.426767,NA,NA,NA,NA,NA,-22.647766,49.579102,-4.133456,-2.110786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2025-11-01,02:16.9,2,2,"Theophilus, Zion",812173,Right,LSU_TIG,"Patrick, William",1000437469,Right,LSU_TIG,Stretch,3,Bottom,1,0,1,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,ReportType:HE|Version:1|Revision:0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,efe4b041-26d2-4574-8d26-7fcf0843ad66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0wh6whr8,11/1/2025,02:16.9,2025-11-01T13:02:16.9440000-05:00,2025-11-01T18:02:16.9440000Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Serna, Omar",1000135689,Right,VIS,efe4b041-26d2-4574-8d26-7fcf0843ad66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
