player_name,display_name,active,notes,id,pitcher,date,rel_speed,horz_break,induced_vert_break,original_pitch_type,new_pitch_type,new_pitcher,modified_at,pitch_key,created_at,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,PitchSession,Flag,CalibrationId,EffVelocity,PracticeType,Device,HitType,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,2025-11-02,12:03:36 PM,1,4,"Whitney, John",1000115340,Left,SAM_BUL,"Milam, Steven",800625,Right,LSU_TIG,Windup,4,Bottom,0,2,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,89.861487,-0.116909,2.035272,2420.864225,136.664653,10:30,4.757786,-2.306271,5.707032,-25.750475,8.49064,-14.384639,2.503305,-1.607991,81.308525,-5.01881,-0.7096,0.421158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.498005,6.435302,2.142496,50,4.73627,-4.214957,-130.602874,-1.029752,14.594198,30.328817,-24.133275,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,9c38e028-eb11-3bc6-90d9-e16faf2db429,88.448264,NA,NA,8.447888,1.934715,2.548553,1.601716,NA,NA,NA,tvluvuk8,11/2/2025,03:35.5,2025-11-02T12:03:35.5372728-06:00,2025-11-02T18:03:35.5372728Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,d1f2efab-839f-4377-a940-2270cbb9455a,54.134189,-131.55942,15.164408,4.756744,-0.268608,-12.066637,2.282691,-4.675246,7.297099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,2025-11-02,12:03:52 PM,1,5,"Whitney, John",1000115340,Left,SAM_BUL,"Milam, Steven",800625,Right,LSU_TIG,Windup,4,Bottom,0,2,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.705513,-1.469602,3.367605,2519.189675,129.016338,10:15,4.815383,-2.075298,5.849457,-15.103176,17.874196,-11.520523,2.191156,0.097212,82.755305,-4.341666,1.171459,0.413313,69.667811,66.629362,102.446332,4662.615857,-24.626607,98.789163,107.206704,161.738249,161.738243,103.157086,5.183716,6.485758,11.264895,1.806942,50,4.688934,-7.485485,-133.121106,-3.876262,13.105633,31.697862,-13.893026,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,df4ceb62-8318-3c84-9ca2-f453f259ff94,90.35737,109.153733,5.183716,8.866175,2.948929,2.306265,-0.064867,1.375515,2.179228,-0.069639,tvluvuk8,11/2/2025,03:52.0,2025-11-02T12:03:52.0320299-06:00,2025-11-02T18:03:52.0320299Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,33b88127-a19d-4182-a1e2-dc01ec6243b7,54.13463,-134.102001,15.848931,4.802233,-3.44634,-6.946513,2.044857,-7.891041,6.552816,183.472271,5.487078,-10.428938,1.272952,-0.399653,0.14534,-0.046598,0.009522,-0.001017,0.000043,-40.611301,114.44444,-26.888063,1.870959,0.355395,-0.22866,0.043211,-0.003533,0.000105,-17.032617,43.026426,-5.251789,1.648838,-0.599625,0.192249,-0.039285,0.004197,-0.000179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,2025-11-02,12:04:13 PM,1,6,"Whitney, John",1000115340,Left,SAM_BUL,"Milam, Steven",800625,Right,LSU_TIG,Windup,4,Bottom,0,2,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.594165,0.07856,1.896668,2386.53227,134.492713,10:30,4.776916,-2.171843,5.750271,-18.673663,14.830156,-9.619895,3.294096,-1.207272,82.258199,-3.471658,0.066252,0.416599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.122609,9.387009,2.018972,50,4.774856,-4.073783,-131.742185,-0.380048,10.210859,29.373142,-17.973259,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,cd48c380-8345-3a44-a10e-b0ddf69514c2,89.482401,NA,NA,8.241953,2.948163,3.385416,1.209863,NA,NA,NA,tvluvuk8,11/2/2025,04:13.4,2025-11-02T12:04:13.4268887-06:00,2025-11-02T18:04:13.4268887Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,ed7271e3-f048-40a3-b2c9-17d6ec2e5303,54.134076,-132.660714,14.686571,4.777953,0.181995,-8.98663,2.151356,-4.393087,5.105429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2025-11-02,12:04:50 PM,2,1,"Whitney, John",1000115340,Left,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Windup,4,Bottom,1,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.803383,0.079013,0.658666,1854.121244,107.416649,9:30,4.757608,-2.131642,5.918951,-29.319477,9.531453,-15.886383,2.387794,-2.844224,76.919182,-5.461778,-2.353694,0.448613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79283,7.196521,2.086391,50,4.75024,-0.95847,-122.018044,-0.651705,13.428066,23.64796,-24.313327,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,9b2b57ab-1485-3386-a742-88c8be7c5efe,83.346175,NA,NA,6.825062,2.305044,2.471985,2.808156,NA,NA,NA,tvluvuk8,11/2/2025,04:49.5,2025-11-02T12:04:49.5469339-06:00,2025-11-02T18:04:49.5469339Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,81f738e2-ee12-4a5f-ac9c-ce131d78917c,54.134154,-122.816659,11.82398,4.758385,0.16938,-12.156663,2.126417,-1.411949,6.714033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,2025-11-02,12:05:03 PM,2,2,"Whitney, John",1000115340,Left,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Windup,4,Bottom,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.577294,-0.496343,2.581578,2384.71158,122.012089,10:00,4.819455,-2.051651,5.930094,-16.553382,16.186554,-13.000959,2.979618,-0.738437,83.313177,-3.638494,0.111202,0.411823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.909291,10.133848,1.851653,50,4.772128,-5.608747,-133.163685,-1.657887,14.104194,29.451338,-16.006388,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,736ecb98-6932-38de-a852-24ea3376d33e,90.811414,NA,NA,8.197806,2.307492,3.03581,0.740541,NA,NA,NA,tvluvuk8,11/2/2025,05:03.2,2025-11-02T12:05:03.2419355-06:00,2025-11-02T18:05:03.2419355Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,9154f80f-150d-4c7d-82f2-25fb6e74a18c,54.133963,-134.074861,14.725669,4.81576,-1.162675,-8.003194,2.031928,-6.045107,7.052097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,2025-11-02,12:05:17 PM,2,3,"Whitney, John",1000115340,Left,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Windup,4,Bottom,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.021302,0.44195,2.338904,2370.891623,143.704975,10:45,5.06598,-1.749692,5.985704,-19.559745,13.489473,-7.589789,3.845655,-0.213425,83.000201,-3.269274,0.898638,0.413763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.225123,8.61586,1.568856,50,5.091687,-5.178432,-132.414371,0.429572,8.551854,28.469759,-19.265579,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,8425d9c9-3181-3ff0-9f28-31ffca12cb23,90.475744,NA,NA,7.964859,2.361233,3.898993,0.228487,NA,NA,NA,tvluvuk8,11/2/2025,05:16.9,2025-11-02T12:05:16.9392682-06:00,2025-11-02T18:05:16.9392682Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,6f70d925-de4b-43c8-b016-fcab16da9bc9,54.134318,-133.300307,14.23488,5.068991,1.029087,-9.632789,1.734142,-5.444552,4.275927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,2025-11-02,12:05:32 PM,2,4,"Whitney, John",1000115340,Left,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Windup,4,Bottom,1,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.2268,-0.620826,1.610476,2410.004582,127.521937,10:15,4.676137,-2.111149,5.800674,-17.788382,14.950699,-12.932286,2.616577,-1.690699,83.668131,-3.983529,-0.839012,0.411817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58313,9.547876,1.985036,50,4.616929,-3.338544,-132.777135,-1.98193,13.475446,27.243149,-17.183242,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,7576eebe-4f68-3d59-a6d6-7ba658b765e3,90.600703,NA,NA,7.479724,3.381008,2.750916,1.663716,NA,NA,NA,tvluvuk8,11/2/2025,05:32.0,2025-11-02T12:05:32.0281365-06:00,2025-11-02T18:05:32.0281365Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,03531dce-b31d-493a-8602-b426d96838bf,54.13506,-133.622871,13.621574,4.670176,-1.448494,-8.591621,2.095171,-3.756875,6.737723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,2025-11-02,12:05:49 PM,2,5,"Whitney, John",1000115340,Left,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Windup,4,Bottom,1,3,1,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,89.993424,0.750138,1.043349,2350.28725,132.249863,10:30,4.561757,-2.330756,5.724911,-22.135972,12.142249,-14.449648,3.415967,-2.562977,80.925856,-3.480255,-1.721271,0.421387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.286609,7.955555,2.250359,50,4.614229,-1.954984,-130.800373,1.058485,14.14124,31.756035,-21.194474,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,bb84ea06-e58e-3593-82c2-08eca0f9c0ff,88.432343,NA,NA,8.960706,3.6434,3.547448,2.498686,NA,NA,NA,tvluvuk8,11/2/2025,05:49.3,2025-11-02T12:05:49.2598317-06:00,2025-11-02T18:05:49.2598317Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,20e6dba4-c501-456a-bd04-bcfbb2f60415,54.135056,-131.800469,15.878018,4.570384,1.725965,-10.597237,2.31894,-2.400335,7.07062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,2025-11-02,12:06:23 PM,3,1,"Whitney, John",1000115340,Left,SAM_BUL,"Caraway, Trent",800620,Right,LSU_TIG,Stretch,4,Bottom,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,78.304791,-0.140847,1.237793,2340.094393,289.361428,3:45,4.679874,-2.239173,5.72376,-42.725126,2.235766,11.632944,0.988754,-0.116966,71.624395,-8.214954,3.45168,0.482602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.282125,4.14487,2.130655,50,4.648596,-2.761706,-113.87672,-1.386182,-7.835786,22.611223,-30.518254,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,e5c943e8-0f38-3a7e-a0be-80c869e09735,77.210431,NA,NA,6.595099,3.07068,1.223774,0.215597,NA,NA,NA,tvluvuk8,11/2/2025,06:23.4,2025-11-02T12:06:23.3527879-06:00,2025-11-02T18:06:23.3527879Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,9d1d59fc-0106-4214-8dfc-0c10b020343c,54.134926,-114.694807,11.305612,4.678774,-0.282014,-15.259127,2.225446,-2.478203,-3.917893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,2025-11-02,12:06:40 PM,3,2,"Whitney, John",1000115340,Left,SAM_BUL,"Caraway, Trent",800620,Right,LSU_TIG,Stretch,4,Bottom,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,79.37406,2.164982,0.613308,2318.186848,300.404453,4:00,4.624004,-2.242948,5.366407,-43.76708,0.065425,14.594741,3.008712,-0.45208,72.231399,-6.141277,3.391027,0.476507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.876828,2.413823,2.181557,50,4.79878,-1.616865,-115.295119,3.211288,-10.466491,23.02276,-32.997179,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,17244ef8-0377-35ac-95c0-1a2eeb4413d1,77.699661,NA,NA,7.000719,1.783406,3.048097,0.473778,NA,NA,NA,tvluvuk8,11/2/2025,06:40.2,2025-11-02T12:06:40.2250024-06:00,2025-11-02T18:06:40.2250024Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,61eb9abf-0254-4c55-a69c-6377ebab27df,54.133092,-116.117504,11.51138,4.66302,4.389965,-16.498589,2.232634,-1.242997,-5.233246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,2025-11-02,12:06:56 PM,3,3,"Whitney, John",1000115340,Left,SAM_BUL,"Caraway, Trent",800620,Right,LSU_TIG,Stretch,4,Bottom,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,88.539943,0.452328,2.234786,2445.514765,139.948124,10:45,4.634916,-2.144354,5.632974,-21.948186,13.349988,-11.134686,3.228207,-0.986206,79.934218,-3.732441,0.110377,0.42761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.984281,8.693987,1.959464,50,4.66343,-4.695181,-128.642725,0.375666,11.299132,29.461798,-20.241905,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,c7044fb8-6ef1-3034-93e1-dc57be3eb1f3,86.999447,NA,NA,8.489961,3.423015,3.355912,0.991721,NA,NA,NA,tvluvuk8,11/2/2025,06:56.4,2025-11-02T12:06:56.4259961-06:00,2025-11-02T18:06:56.4259961Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Carr, Caden",1000090767,Right,SAM_BUL,6cdc94ce-91f4-4141-840c-f24234dfac45,54.134374,-129.586121,14.730899,4.641024,1.023832,-10.120952,2.115601,-5.05699,5.649566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
