PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
131,2025-11-02,5:34:46 PM,4,3,"Sanders, Trey",1000090956,Right,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Bottom,2,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.591372,-3.536885,-2.368568,2091.395902,207.702975,1:00,6.156791,0.838,6.095901,-15.302231,18.184858,11.260791,1.60653,-0.415337,82.822656,-6.417393,-0.230965,0.416495,,,,,,,,,,,,-6.000049,11.901871,-0.661119,50,5.877179,5.10288,-131.562182,-8.598153,-11.984982,28.172046,-12.926654,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,e2310dc7-76ea-3759-84b2-21b8740eae2f,90.061739,,,7.730193,2.229155,1.697659,0.411788,,,,jltc45hf,11/2/2025,34:45.6,2025-11-02T17:34:45.6020440-06:00,2025-11-02T23:34:45.6020440Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Hill, Cason",1000271256,Right,SAM_BUL,8ce2c5be-9057-4e46-a3b5-cbe7e563d9da,54.134808,-132.444629,14.086023,6.140162,-8.193245,-6.463327,-0.826839,5.478291,-5.992491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.21696,,1.773279,,,,,-7.952563,4.517556,1.015451,,,,-139.661605,66.99757,-3.128277,-111.930363,87.016564,-15.452964,1.215107,-0.47511,0.17533,,,,,,,,
132,2025-11-02,5:35:02 PM,4,4,"Sanders, Trey",1000090956,Right,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Bottom,2,2,1,ChangeUp,ChangeUp,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.32185,-2.10466,-2.207281,1576.683124,228.066884,1:30,5.790866,1.624865,6.041753,-27.961362,11.631874,15.898703,1.511523,0.905273,76.214114,-7.381157,0.815968,0.452879,56.513265,-30.799465,-106.782615,2668.674584,,,,4.383986,4.308462,-56.457389,0.040894,-8.217359,8.819772,-1.460454,50,5.613854,4.229501,-121.132471,-5.227131,-13.866213,24.5643,-21.804481,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,a591af3d-e1e4-3f7b-b5ff-05d2b338286b,82.7444,1.745133,0.039197,7.063701,3.263329,1.747398,-0.88093,3.260032,1.745133,-0.8765,jltc45hf,11/2/2025,35:02.5,2025-11-02T17:35:02.4741156-06:00,2025-11-02T23:35:02.4741156Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Hill, Cason",1000271256,Right,SAM_BUL,bfbd6dfe-bce6-4ddc-842c-f1b47fd0be14,54.133585,-121.967835,12.28215,5.779006,-4.48562,-10.90224,-1.612306,4.701052,-6.933106,180,11.323569,-13.794079,-16.74933,13.750236,,,,,,17.043939,-25.712449,-26.001737,10.435722,,,,,,25.860537,-45.738347,-55.537354,45.592972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2025-11-02,5:35:26 PM,4,5,"Sanders, Trey",1000090956,Right,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Bottom,2,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.016616,-1.594754,-3.593737,2204.946307,212.962758,1:00,6.161529,1.188114,6.261992,-13.978599,19.852459,8.873689,3.526004,-1.389961,82.201939,-4.235183,-1.913371,0.418629,,,,,,,,,,,,-5.140003,12.241886,-0.926127,50,6.036736,7.950716,-130.824771,-4.067038,-10.167659,27.530576,-12.493158,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,3ba758ff-e23a-3b04-b40b-bc4a44a9d423,89.869241,,,7.799619,2.255123,3.587851,1.361691,,,,jltc45hf,11/2/2025,35:25.8,2025-11-02T17:35:25.8361424-06:00,2025-11-02T23:35:25.8361424Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Hill, Cason",1000271256,Right,SAM_BUL,47f70868-b824-4528-816f-8371e2c41218,54.13322,-131.691687,13.765288,6.15861,-3.673638,-6.246579,-1.18153,8.270887,-5.08383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.211859,,0.733069,,,,,-7.154519,6.012905,1.457888,,,,-145.940883,131.347638,-9.413521,-17.503145,33.069192,-10.98429,10.681844,-11.524657,3.052572,,,,,,,,
134,2025-11-02,5:35:50 PM,4,6,"Sanders, Trey",1000090956,Right,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Bottom,2,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.909138,-0.224452,-1.824564,96.917133,11.304599,6:30,5.977775,1.41546,6.108241,-33.601059,7.422806,-9.163721,2.970213,-1.03576,74.750728,-6.585651,-3.566895,0.460988,66.905243,41.334,156.247578,2488.821047,-100.080922,56.86442,45.647789,215.586133,196.240065,155.852233,3.709106,3.938893,6.403032,-1.271282,50,5.944881,4.044646,-119.170772,-1.377909,6.404721,24.554843,-26.255294,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,750708ae-4a5e-393c-8f8c-e21ce72b35ac,81.387003,56.92305,3.30458,7.122884,2.741615,3.12148,0.95367,1.148557,2.969161,1.080604,jltc45hf,11/2/2025,35:50.2,2025-11-02T17:35:50.2362210-06:00,2025-11-02T23:35:50.2362210Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Hill, Cason",1000271256,Right,SAM_BUL,7fe14039-8666-43ea-bc13-d68f664640dc,54.133737,-120.019496,12.277422,5.976824,-0.47041,-13.127647,-1.407257,3.823271,3.202361,179.92714,33.771927,-73.558504,7.525069,-1.206376,0.078032,0.018595,-0.002609,-0.000132,0.000028,-31.751398,85.381809,-23.156439,0.637922,0.789356,-0.379882,0.078816,-0.007544,0.000258,-13.282128,32.384791,-3.312979,0.531118,-0.034354,-0.008187,0.001149,0.000058,-0.000012,38.964881,,3.247704,,,,,-8.172422,3.757753,1.358084,,,,-220.844686,66.232674,-2.396618,-299.949115,139.236803,-15.462649,-3.013614,0.259901,0.247762,,,,,,,,
135,2025-11-02,5:36:14 PM,4,7,"Sanders, Trey",1000090956,Right,SAM_BUL,"Serna, Omar",1000135689,Right,LSU_TIG,Stretch,3,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,88.606353,-2.46746,-2.381257,2199.371721,211.997724,1:00,6.251538,1.028375,6.23122,-15.543582,19.455948,9.607862,2.678663,-0.36889,80.764066,-5.406529,-0.555432,0.425797,106.956905,-1.065532,10.418717,1245.849915,,,,47.413122,43.185304,11.009153,0.31189,-5.227861,12.368543,-0.85537,50,6.060143,5.07415,-128.810555,-6.011706,-9.981601,27.649844,-13.075042,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,8ff09a53-f3cb-367b-bf0c-b47aff5bd9f3,88.307033,2.65126,0.282311,7.822678,2.765476,2.805381,0.355171,1.04911,2.65126,0.334369,jltc45hf,11/2/2025,36:14.3,2025-11-02T17:36:14.3485631-06:00,2025-11-02T23:36:14.3485631Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Hill, Cason",1000271256,Right,SAM_BUL,13aa0788-1559-412a-86bb-64c897e7a4a4,54.13291,-129.694671,13.824922,6.245686,-5.593626,-6.537521,-1.02272,5.393316,-4.9908,303.127487,160.667108,-2783.446162,16354.88447,-50779.1239,95958.75671,-112517.2394,79203.18277,-30097.7798,4571.020025,152.487096,-1912.092616,10439.96305,-31639.90201,57847.29989,-64695.23024,42330.62966,-14160.75193,1623.985964,30.930349,-533.537964,3134.945409,-9733.470244,18393.61595,-21567.58758,15181.86537,-5769.218162,876.184619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2025-11-02,5:38:58 PM,1,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Blasche, Mason",10186595,Right,SAM_BUL,Windup,4,Top,0,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.270968,-2.290183,-2.447497,2296.74703,222.362747,1:30,5.825711,1.707289,6.427357,-21.470327,12.197585,13.649212,1.930608,0.593982,82.51405,-6.344825,0.145734,0.417618,,,,,,,,,,,,-7.183485,8.733466,-1.539629,50,5.652604,5.202523,-131.289543,-5.898376,-14.261469,28.506589,-19.355047,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,11e4365b-cc71-3666-b10a-e79dcd555dff,90.356233,,,7.765681,4.904681,2.309101,-0.591096,,,,jltc45hf,11/2/2025,38:57.9,2025-11-02T17:38:57.9364022-06:00,2025-11-02T23:38:57.9364022Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,f887fcee-eeea-4cfc-b57f-173ec3910589,54.132696,-132.18382,14.253294,5.828117,-5.291191,-9.677524,-1.709855,5.649917,-7.130735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2025-11-02,5:39:14 PM,1,2,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Blasche, Mason",10186595,Right,SAM_BUL,Windup,4,Top,0,0,1,Sinker,Sinker,InPlay,Undefined,GroundBall,Double,0,0,ReportType:HE|Version:1|Revision:0,91.045265,-2.719018,-2.899057,2208.268996,214.879874,1:15,5.992296,1.363687,6.222218,-19.305195,13.863737,17.707069,1.873055,0.162284,83.138271,-6.360784,0.464717,0.414512,94.812463,-9.026778,-41.538507,2061.267631,,,,13.166528,11.997542,-36.129775,0.084839,-9.250469,9.616993,-1.155375,50,5.779823,6.163815,-132.279173,-6.872271,-18.64205,28.948006,-17.312135,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,8b0f41f1-1530-33f0-a613-bfd7a8774b80,90.698245,1.921164,0.076024,7.885661,3.960439,2.152207,-0.145786,2.049843,1.921164,-0.157943,jltc45hf,11/2/2025,39:14.1,2025-11-02T17:39:14.1301207-06:00,2025-11-02T23:39:14.1301207Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,1a81445c-b8fe-43c4-bd3a-6b4fb4c685e0,54.134083,-133.180804,14.474003,5.985473,-6.333057,-8.656067,-1.356399,6.74445,-9.321025,179.999998,-44.509695,126.566014,-36.598515,12.536217,,,,,,9.365835,-15.371223,-4.759955,-5.103398,,,,,,41.090274,-112.127882,32.423506,-11.106137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2025-11-02,5:40:00 PM,2,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"McCleod, Edward",1000179698,Right,SAM_BUL,Stretch,4,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.753827,-1.456306,-0.949049,108.147674,324.748943,4:45,6.0351,1.872638,6.475116,-27.022971,9.152137,2.377504,2.445738,1.199273,79.859221,-6.550572,-0.498399,0.432889,,,,,,,,,,,,-1.366141,7.196676,-1.807086,50,5.919999,2.024697,-126.384682,-3.996976,-2.529455,25.049196,-23.395358,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,95143c0f-fbdc-3e87-ae52-75a9d6f2f315,87.246304,,,6.908875,1.53325,2.459121,-1.200289,,,,jltc45hf,11/2/2025,40:00.4,2025-11-02T17:40:00.4435895-06:00,2025-11-02T23:40:00.4435895Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,7fb9acf3-71ed-4b84-818c-9153c572d8dd,54.133612,-127.201318,12.524598,6.037873,-3.234258,-11.697679,-1.874438,2.10716,-1.264727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2025-11-02,5:40:22 PM,2,2,"Ricken, Reagan",1000258857,Right,LSU_TIG,"McCleod, Edward",1000179698,Right,SAM_BUL,Stretch,4,Top,0,1,0,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,80.694663,0.58023,-0.59064,2279.359891,51.721565,7:45,5.857949,1.867304,6.365548,-49.411925,-7.723083,-8.570291,2.274178,0.609645,74.922796,-8.700372,-2.212088,0.464709,85.789055,-12.032112,9.537101,3644.037996,,,,12.205116,11.586972,4.981262,0.083618,3.977735,-1.004547,-1.820622,50,5.876412,1.444104,-117.600863,-0.145173,6.396926,21.084825,-38.348245,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,9d780a8f-4b66-30e1-92e9-865c1cefa22e,81.11045,2.338452,0.078498,5.771761,4.033193,2.662846,-0.708627,2.079209,2.338452,-0.623622,jltc45hf,11/2/2025,40:21.6,2025-11-02T17:40:21.5911351-06:00,2025-11-02T23:40:21.5911351Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,c87e6619-5df7-4350-94c7-bc223f0c7af1,54.133597,-118.339661,10.542412,5.857958,1.198523,-19.174123,-1.867295,1.21996,3.198463,12.135141,-56.53048,132.831258,-10.67167,-2.089763,,,,,,12.328129,-17.183681,-8.565959,-2.871599,,,,,,-10.411811,22.18366,-1.782236,-0.349004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2025-11-02,5:41:06 PM,3,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Williams, Madden ",1000183280,Right,SAM_BUL,Stretch,4,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,90.741881,-1.708034,-2.285692,2212.482989,220.581322,1:15,5.90161,1.716527,6.563771,-20.543583,12.330225,16.262894,2.623506,0.975415,83.950507,-5.568649,0.784188,0.412664,104.977162,-17.013615,-45.174226,3263.51424,,,,9.358781,8.958427,-46.060133,0.055542,-8.283483,8.523666,-1.567134,50,5.774398,4.779357,-132.172903,-4.570863,-16.924639,25.264335,-19.337973,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,b258db8c-8450-3560-9403-4e189b5a2ddc,91.6701,2.513167,0.052763,6.816913,5.917296,3.04782,-0.925368,0.790231,2.513167,-1.000312,jltc45hf,11/2/2025,41:05.6,2025-11-02T17:41:05.6508220-06:00,2025-11-02T23:41:05.6508220Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,4bd45b11-295b-41b1-808d-edf475c14c21,54.132833,-132.960531,12.632168,5.9075,-3.967992,-9.668987,-1.724357,5.306991,-8.462319,179.999999,-43.169364,99.998471,26.807535,-35.478339,,,,,,19.520531,-34.922011,-16.66818,7.279341,,,,,,43.227445,-100.608482,-26.971067,35.694764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2025-11-02,5:41:43 PM,4,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Stretch,4,Top,2,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.079078,-1.951322,-4.08345,1812.908563,235.756634,1:45,5.644537,1.981114,6.432839,-34.043885,2.622225,15.791182,1.013742,-0.461714,79.9868,-8.313519,-1.108916,0.435817,,,,,,,,,,,,-8.439019,4.202305,-1.698274,50,5.489437,8.476366,-125.126373,-5.256428,-15.463489,22.505554,-29.05611,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,5f64630d-2823-3521-a670-d99c2a1919eb,86.59485,,,6.100463,3.568612,1.322778,0.417476,,,,jltc45hf,11/2/2025,41:42.7,2025-11-02T17:41:42.7263305-06:00,2025-11-02T23:41:42.7263305Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,b00c01bf-f5a7-48d1-bb08-5673efdea904,54.134176,-125.86776,11.252777,5.646831,-4.29925,-14.528055,-1.985896,8.98577,-7.731744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2025-11-02,5:41:57 PM,4,2,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Windup,4,Top,2,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.150476,-1.885976,-2.390318,2323.822774,220.498881,1:15,5.813765,1.61955,6.488173,-22.814454,10.02364,18.108037,2.180669,0.933019,83.766644,-6.185043,1.041342,0.41244,40.96252,-23.196365,-150.443913,1569.840185,,,,3.665013,3.487415,-108.61167,0.094604,-9.264635,7.496782,-1.460636,50,5.67078,4.986721,-132.665333,-5.066083,-18.896135,27.644414,-21.424006,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,51748d7d-627e-3c99-a94d-eca1fb576daa,91.595275,2.36752,0.090129,7.401174,3.367383,2.389165,-0.900002,3.339781,2.36752,-0.916173,jltc45hf,11/2/2025,41:56.9,2025-11-02T17:41:56.8859146-06:00,2025-11-02T23:41:56.8859146Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,6da8804d-391a-4c6b-b589-3e51831e6fb9,54.134484,-133.524085,13.822207,5.817817,-4.400563,-10.712003,-1.624662,5.573714,-9.448068,180,22.955042,-50.728986,2.9553,0.737259,,,,,,9.744994,-13.891783,-10.932742,-2.323215,,,,,,10.206969,-28.76667,1.675849,0.418074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2025-11-02,5:42:17 PM,4,3,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Windup,4,Top,2,1,1,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,87.183316,-1.471944,-3.286616,1835.974407,234.693705,1:45,5.711473,1.772115,6.411352,-25.932857,10.258741,14.182577,2.196962,-0.070681,79.506554,-6.378247,-0.590917,0.432988,,,,,,,,,,,,-7.67618,7.777347,-1.543985,50,5.594071,6.868464,-126.744464,-4.010829,-14.166197,27.12446,-22.331999,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,2426937f-16bf-3348-97b0-c8b4bb90691b,87.126414,,,7.683446,3.283577,2.402399,0.049629,,,,jltc45hf,11/2/2025,42:17.4,2025-11-02T17:42:17.4036878-06:00,2025-11-02T23:42:17.4036878Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,cfe09e77-8dcd-4da2-a3ad-727e75c4fd34,54.134464,-127.62621,13.56223,5.712654,-3.284874,-11.166,-1.774745,7.32897,-7.083098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2025-11-02,5:42:33 PM,4,4,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Windup,4,Top,2,1,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,93.189371,-2.246669,-2.537732,2225.139263,222.783432,1:30,5.854142,1.421697,6.496355,-19.179027,12.385173,16.016861,2.192728,0.425632,85.185257,-5.86909,0.504075,0.404361,81.791227,-31.462828,66.777746,3925.852715,,,,2.993038,2.766246,62.552644,0.032349,-8.337517,8.664064,-1.251783,50,5.687911,5.511637,-135.551302,-5.916473,-17.661796,30.142922,-18.34145,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,8db3a327-7c2a-3d9d-b3ea-422b2ff5e710,93.43622,2.009802,0.030104,8.023597,3.476092,2.401641,-0.409956,0.081108,2.009802,-0.370201,jltc45hf,11/2/2025,42:33.3,2025-11-02T17:42:33.2714443-06:00,2025-11-02T23:42:33.2714443Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Yamin IV, Eddie",825096,Right,LSU_TIG,b83ed0a1-efe9-4836-841e-e9cfe7d41089,54.132974,-136.467269,15.071461,5.859229,-5.359123,-9.170725,-1.427422,6.048334,-8.830898,180,-16.885979,39.251318,8.653895,-11.766384,,,,,,27.946807,-64.134734,8.907615,-11.349762,,,,,,-39.914955,91.482039,20.169411,-27.423609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2025-11-02,5:45:31 PM,1,1,"Arnold, Andrew",1000138109,Left,SAM_BUL,"Dardar, Seth",830362,Left,LSU_TIG,Stretch,4,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.858737,-2.047158,2.902288,1936.472605,138.330817,10:30,5.458422,-1.002468,6.234557,-18.858761,17.170939,-7.559341,1.997788,1.046912,80.133626,-5.590392,1.475424,0.432018,,,,,,,,,,,,4.265374,11.151565,0.789808,50,5.296821,-6.185689,-126.354522,-5.070829,7.946774,23.593019,-15.970091,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,9bd903b6-ba93-3ad1-9e6e-b09a039777df,87.041806,,,6.708674,2.146719,2.068967,-1.027951,,,,jltc45hf,11/2/2025,45:31.3,2025-11-02T17:45:31.2979030-06:00,2025-11-02T23:45:31.2979030Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Marshall, Eddie",10119705,Right,SAM_BUL,0b1daf0e-522a-4f69-912e-7412bb228ac5,54.134346,-127.124146,11.796509,5.453739,-4.549871,-7.985046,0.995819,-6.44492,3.973387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2025-11-02,5:45:48 PM,1,2,"Arnold, Andrew",1000138109,Left,SAM_BUL,"Dardar, Seth",830362,Left,LSU_TIG,Stretch,4,Bottom,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.814993,-1.84924,1.323918,1978.038798,133.473658,10:30,5.473417,-1.011847,6.211002,-20.226227,15.822853,-13.92859,2.080813,-0.950606,80.043638,-5.656237,-1.310975,0.432134,,,,,,,,,,,,6.980301,10.460733,0.919323,50,5.325324,-2.516233,-126.414479,-4.670975,12.987917,24.076543,-17.269444,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,fe4f3840-c6d1-349c-bd64-a4123beb95bd,86.981441,,,6.751629,4.603223,2.389366,0.882664,,,,jltc45hf,11/2/2025,45:48.1,2025-11-02T17:45:48.0573035-06:00,2025-11-02T23:45:48.0573035Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Marshall, Eddie",10119705,Right,SAM_BUL,f9755ace-953e-4c8e-8454-e14141a18f5a,54.134372,-127.199462,12.038271,5.468436,-4.107928,-8.634722,1.008264,-2.939687,6.493959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.020562,,1.772626,,,,,-5.463964,5.356996,0.656438,,,,-145.311433,70.859225,-3.369648,-109.988957,86.285647,-15.407032,5.164822,-2.754711,0.32197,,,,,,,,
