PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
132,2025-11-02,2:45:36 PM,5,4,"Malone, John",1000343069,Right,SAM_BUL,"Arrambide, Cade",806679,Right,LSU_TIG,Stretch,4,Bottom,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.825094,-1.951416,-0.978648,2389.813937,173.882621,11:45,6.077435,0.672089,6.67507,-32.312833,6.228621,-4.126786,1.599123,-0.567061,76.871649,-8.083485,-1.768695,0.446823,,,,,,,,,,,,1.713293,6.16544,-0.604844,50,5.932172,2.223412,-123.431713,-5.105833,2.955132,28.684307,-25.994606,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,2ec49de5-dca8-3d1f-8e5f-bfeaba88a3fb,84.829161,,,8.000289,1.795529,1.65275,0.555392,,,,z3lwlkb8,11/2/2025,45:36.2,2025-11-02T14:45:36.1751729-06:00,2025-11-02T20:45:36.1751729Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,835fd8e4-af8a-4922-a9f0-5a4ccd8d295c,54.133138,-124.388505,14.342154,6.08802,-4.238758,-12.997303,-0.677364,2.124841,1.477566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2025-11-02,2:45:59 PM,5,5,"Malone, John",1000343069,Right,SAM_BUL,"Arrambide, Cade",806679,Right,LSU_TIG,Stretch,4,Bottom,2,3,1,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,85.389125,-2.242442,-0.419077,2322.62644,180.876438,12:00,6.072804,0.699732,6.518332,-30.06787,8.107499,-1.455381,1.508767,0.193959,77.056607,-7.960474,-0.698307,0.444696,,,,,,,,,,,,0.580033,7.151015,-0.669936,50,5.902982,0.949,-124.184963,-5.702985,1.008654,29.804517,-24.173762,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,527421c4-aa42-3d63-95d5-494e43766459,84.99318,,,8.356276,2.965349,1.722728,-0.212711,,,,z3lwlkb8,11/2/2025,45:59.3,2025-11-02T14:45:59.3256516-06:00,2025-11-02T20:45:59.3256516Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,21bbb5a0-62d5-46ad-bb17-82a74903e430,54.132958,-125.172947,14.902258,6.078747,-4.901654,-12.086881,-0.70084,0.915564,0.504327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.114159,,2.565964,,,,,-2.818827,5.829022,2.667128,,,,-250.394472,95.57661,-4.432119,-157.385339,96.594234,-14.077339,10.546306,-4.511957,0.629385,,,,,,,,
134,2025-11-02,2:46:38 PM,6,1,"Malone, John",1000343069,Right,SAM_BUL,"Milam, Steven",800625,Left,LSU_TIG,Windup,4,Bottom,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,82.580864,-0.522091,-0.346996,2369.244976,126.655071,10:15,6.042518,0.865119,6.379067,-33.6195,6.858047,-1.3177,2.760625,0.436117,74.966791,-6.911524,-0.598734,0.457908,,,,,,,,,,,,0.54049,6.176489,-0.839547,50,5.989278,0.763967,-120.218725,-2.011175,0.889053,26.136138,-26.484524,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,3b610914-6e99-305d-8d95-655b950d5de2,82.336849,,,7.616078,3.312427,2.986111,-0.455765,,,,z3lwlkb8,11/2/2025,46:38.1,2025-11-02T14:46:38.1126336-06:00,2025-11-02T20:46:38.1126336Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,0ef74f0d-59b1-471e-a8bf-c681ea8ff774,54.134704,-121.114294,13.068069,6.042644,-1.103668,-13.242262,-0.865203,0.733503,0.444526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.464929,,1.922484,,,,,-8.498618,4.510049,0.303119,,,,-191.456821,87.498058,-4.46878,-116.351789,86.43742,-14.982188,1.875972,-3.049672,1.003583,,,,,,,,
135,2025-11-02,2:46:58 PM,6,2,"Malone, John",1000343069,Right,SAM_BUL,"Milam, Steven",800625,Left,LSU_TIG,Stretch,4,Bottom,2,0,1,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.704553,-3.008455,-0.698627,2306.95161,199.496124,12:45,6.325494,0.285618,6.530099,-13.452009,19.435064,7.718876,2.442519,0.288019,82.973195,-5.56261,0.775869,0.412747,,,,,,,,,,,,-3.921565,12.430468,-0.240806,50,6.11057,1.392828,-133.352842,-7.415414,-7.942581,32.061718,-11.472356,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,9a163458-3669-35ae-a6e3-a54a1fbdeeb7,91.595181,,,8.757692,1.960974,2.495473,-0.28072,,,,z3lwlkb8,11/2/2025,46:58.1,2025-11-02T14:46:58.0832176-06:00,2025-11-02T20:46:58.0832176Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,a4c48779-20f4-4e69-9f7a-73edf1e06ef1,54.134559,-134.343227,16.030859,6.334158,-7.061034,-5.736178,-0.28762,1.638174,-3.971291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.302304,,1.935339,,,,,-8.107493,5.223064,0.29688,,,,-174.729287,78.973968,-3.412678,-108.814047,83.166217,-14.735502,-0.442254,-1.174797,0.63438,,,,,,,,
136,2025-11-02,2:47:21 PM,6,3,"Malone, John",1000343069,Right,SAM_BUL,"Milam, Steven",800625,Left,LSU_TIG,Stretch,4,Bottom,2,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,77.555453,-0.020157,1.562187,2400.379116,30.787506,7:00,6.159893,0.643424,6.40974,-58.231326,-12.466143,-7.988085,1.288755,1.414263,71.423103,-10.98935,0.03903,0.486899,,,,,,,,,,,,4.272216,-2.927404,-0.751235,50,6.131202,-2.874061,-112.898972,-1.533564,6.225476,22.348616,-40.930127,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,418f4d9e-700e-366b-b050-b659efc67349,77.477148,,,6.138326,1.412106,1.287964,-1.414265,,,,z3lwlkb8,11/2/2025,47:21.2,2025-11-02T14:47:21.2425081-06:00,2025-11-02T20:47:21.2425081Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,0bd32cdc-0042-43c8-834d-b6baa1b2720e,54.134566,-113.714474,11.174308,6.159912,-0.040022,-20.465064,-0.642216,-3.101229,3.112738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.689739,,1.679896,,,,,-8.703492,3.351091,-0.309014,,,,-160.160046,78.524476,-3.980842,-103.109752,81.096306,-14.751494,1.790744,-3.668176,1.24567,,,,,,,,
137,2025-11-02,2:47:50 PM,6,4,"Malone, John",1000343069,Right,SAM_BUL,"Milam, Steven",800625,Left,LSU_TIG,Stretch,4,Bottom,2,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.150214,-1.301499,0.165258,2352.068437,198.952706,12:45,6.382858,0.431071,6.324889,-14.448217,18.037366,8.725851,3.980202,1.310396,83.375301,-4.051575,1.830735,0.41022,,,,,,,,,,,,-4.168357,11.250361,-0.447189,50,6.281254,-0.652269,-134.120904,-3.486636,-8.549393,32.16011,-13.578797,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,4c82e917-d14f-3c5a-95da-59c40f276ab3,91.8183,,,8.768374,2.069376,4.026272,-1.289652,,,,z3lwlkb8,11/2/2025,47:49.6,2025-11-02T14:47:49.6020817-06:00,2025-11-02T20:47:49.6020817Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,232f06d1-5ba9-49ed-8a0f-5b29a54233f3,54.134391,-135.10863,16.080055,6.381934,-3.069594,-6.789398,-0.431188,-0.389694,-4.274697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.725905,,1.854481,,,,,-8.187019,4.339178,0.453986,,,,-174.055717,83.094903,-4.351139,-104.275973,80.601546,-14.413164,5.091815,-4.241106,0.968441,,,,,,,,
138,2025-11-02,2:48:15 PM,6,5,"Malone, John",1000343069,Right,SAM_BUL,"Milam, Steven",800625,Left,LSU_TIG,Stretch,4,Bottom,2,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,ReportType:HE|Version:1|Revision:0,86.232007,-0.995371,-0.569219,2342.793943,192.612085,12:30,6.077861,0.830634,6.572213,-28.907213,7.942772,-3.121966,2.756598,0.048759,78.815139,-6.468306,-1.163271,0.436908,,,,,,,,,,,,1.358127,6.568802,-0.790149,50,5.996076,1.337401,-125.616158,-3.010322,2.460766,26.676105,-24.775132,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,a8c82069-7608-3968-a671-410ce4478183,86.596277,,,7.446018,2.817758,2.91358,-0.077016,,,,z3lwlkb8,11/2/2025,48:14.8,2025-11-02T14:48:14.8000331-06:00,2025-11-02T20:48:14.8000331Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,1dbea80c-a9ea-4057-b345-1f2709d538d8,54.134075,-126.491032,13.338053,6.081479,-2.197793,-12.387566,-0.832687,1.256697,1.230383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2025-11-02,2:51:25 PM,1,1,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.421676,-0.866718,1.084027,2368.846704,130.047374,10:15,5.449397,-1.732031,5.716467,-22.832498,8.851824,-16.348497,2.739563,-2.084356,84.559494,-5.209171,-2.036947,0.405129,,,,,,,,,,,,8.192799,6.642366,1.648958,50,5.366624,-2.066686,-135.819176,-2.757946,17.226403,33.053503,-22.683718,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,eaae844f-1fb7-31dd-bb47-51ba1724a0be,91.961498,,,8.755113,2.698376,2.855247,2.039706,,,,z3lwlkb8,11/2/2025,51:25.2,2025-11-02T14:51:25.1934359-06:00,2025-11-02T20:51:25.1934359Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,82438215-5135-43ed-84fb-d5fd3b651bdc,54.132882,-136.821274,16.526752,5.439814,-2.070234,-11.341859,1.719532,-2.588947,8.613201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.970041,,3.349333,,,,,-3.047733,6.425217,2.020847,,,,-362.953046,116.565197,-5.514604,-223.520333,112.817292,-13.736012,23.345125,-7.140535,0.389087,,,,,,,,
140,2025-11-02,2:51:41 PM,1,2,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.647157,-0.333955,3.3371,2317.072513,132.002769,10:30,5.371389,-1.538162,5.888778,-14.798194,16.891818,-9.760125,3.828238,0.750286,84.182803,-3.159131,1.473863,0.405166,,,,,,,,,,,,5.660389,10.389755,1.273772,50,5.337664,-7.627842,-135.96573,-1.248825,11.889339,33.947879,-14.819591,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,23c51963-a077-3bf6-a677-0f4e0e703003,92.240579,,,9.382584,2.765659,3.901765,-0.714898,,,,z3lwlkb8,11/2/2025,51:41.5,2025-11-02T14:51:41.4724995-06:00,2025-11-02T20:51:41.4724995Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,7d53ef5d-3f39-4171-a0a3-221026cc909f,54.134785,-136.994212,16.97394,5.368698,-0.799852,-7.409795,1.510321,-7.98804,5.94467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.877926,,1.868899,,,,,-3.193476,5.238038,2.179458,,,,-176.675919,86.62406,-4.54546,-102.784807,80.88211,-14.678567,6.908968,-1.762697,-0.139426,,,,,,,,
141,2025-11-02,2:51:56 PM,1,3,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.172449,-1.530101,1.041047,2266.403263,130.4934,10:15,5.398982,-1.620292,5.751156,-16.207057,15.69907,-11.863294,2.623957,-1.639636,84.100812,-4.616092,-1.225663,0.406545,,,,,,,,,,,,6.021153,10.154137,1.539411,50,5.264718,-2.096946,-135.421961,-4.114981,12.567122,33.239718,-15.452027,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,49c18390-e30b-30b7-a8ad-fc011c41f450,91.701607,,,8.970275,3.865463,2.818235,1.589842,,,,z3lwlkb8,11/2/2025,51:56.1,2025-11-02T14:51:56.1587934-06:00,2025-11-02T20:51:56.1587934Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,d52b857b-be1d-47ef-bc18-3996047ac646,54.134712,-136.433064,16.619859,5.38274,-3.644953,-7.726013,1.609011,-2.479219,6.283561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.26767,,1.799971,,,,,-4.981575,5.080557,1.881379,,,,-162.215962,80.104846,-4.008854,-104.574759,82.307731,-14.779663,5.727824,-0.906216,-0.379336,,,,,,,,
142,2025-11-02,2:52:13 PM,1,4,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,3,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.382416,-1.875239,2.940988,2213.816889,126.80434,10:15,5.41654,-1.452864,5.961712,-16.858175,15.009563,-13.825482,2.272542,0.124142,84.123393,-5.083715,0.2994,0.4063,,,,,,,,,,,,7.513889,9.938746,1.22609,50,5.259989,-6.541434,-135.581672,-4.961144,15.692838,33.751162,-15.885822,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,c892761d-b3c1-383b-bd3f-a949649a80ee,92.102673,,,9.190596,1.404388,2.271421,-0.124208,,,,z3lwlkb8,11/2/2025,52:12.7,2025-11-02T14:52:12.6975401-06:00,2025-11-02T20:52:12.6975401Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,844f5612-7330-46cc-a5b9-8a624233d5ed,54.134657,-136.60706,16.875581,5.403381,-4.47852,-7.942911,1.432067,-7.018195,7.846419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.495727,,1.53994,,,,,-3.297137,6.390256,2.562587,,,,-172.134782,97.894996,-5.726249,-69.540004,66.258447,-13.998622,15.468464,-7.580697,0.487883,,,,,,,,
143,2025-11-02,2:52:28 PM,1,5,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,3,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.920624,-2.213154,3.410885,2349.851604,136.702752,10:30,5.534426,-1.53283,5.927389,-17.837474,13.732967,-15.571073,1.993695,0.337949,84.563835,-5.604286,0.436054,0.404401,,,,,,,,,,,,8.497907,9.407279,1.267461,50,5.349211,-7.641578,-136.257299,-5.823201,17.911698,34.27972,-16.80731,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,963bd789-038e-3a83-8170-53bac042ba87,92.477024,,,9.281345,2.781482,2.126543,-0.326472,,,,z3lwlkb8,11/2/2025,52:28.4,2025-11-02T14:52:28.4483061-06:00,2025-11-02T20:52:28.4483061Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,cc9e6d67-ef72-475b-8274-f60c6f0f41a5,54.133565,-137.293286,17.13986,5.517522,-5.315258,-8.403655,1.506581,-8.182898,8.955849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.769809,,1.4287,,,,,-4.47869,5.257644,0.817431,,,,-137.474734,80.431763,-4.298208,-74.70135,71.250846,-15.07351,7.640366,-4.211463,0.266968,,,,,,,,
144,2025-11-02,2:52:43 PM,1,6,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,3,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.436865,-2.899762,2.824849,2244.391074,135.642715,10:30,5.467169,-1.247973,6.133256,-14.331244,16.999364,-12.258013,1.590781,0.343263,84.690625,-5.628152,0.476545,0.402862,80.105935,37.16929,-50.657835,2620.440418,67.407006,60.601443,-86.924261,270.230146,270.230146,-52.272686,3.989868,6.774235,11.209489,1.03817,50,5.239103,-6.382742,-137.020531,-7.390066,14.362754,35.97161,-12.852908,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,90ac0e98-dacd-350d-bd13-5cfe9b375d74,93.173604,65.077321,3.989868,9.704868,3.433161,1.787322,-0.32463,0.57191,1.492615,-0.395466,z3lwlkb8,11/2/2025,52:43.0,2025-11-02T14:52:43.0124809-06:00,2025-11-02T20:52:43.0124809Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,8a0659e9-a3e1-4163-990a-fee4a3a02c38,54.133531,-138.101432,17.985805,5.455362,-7.003853,-6.426454,1.236447,-6.814324,7.181377,171.175878,-23.014194,60.339714,-7.167285,1.276249,-0.145177,-0.000829,0.001639,-0.000086,-0.000003,-31.951789,91.940455,-25.858276,1.924692,0.254955,-0.215977,0.048444,-0.004672,0.000159,30.140542,-78.119477,9.279205,-1.65231,0.187955,0.001073,-0.002122,0.000111,0.000004,43.866137,,4.322912,,,,,-4.00534,5.490868,1.728943,,,,-395.016598,102.93455,-4.273266,-372.831452,146.95372,-14.156123,-5.502856,2.851215,-0.279515,,,,,,,,
145,2025-11-02,2:53:03 PM,1,7,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,3,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.545807,-1.567899,2.085821,2221.668852,132.650981,10:30,5.517533,-1.535108,6.06556,-17.272057,13.776563,-12.2815,2.627063,-0.627636,85.163705,-4.859832,-0.263039,0.401045,65.309296,38.982477,-140.065815,2298.336885,-86.12041,48.713054,-68.429759,202.85551,185.818225,-141.466492,3.434448,6.531724,9.196455,1.379293,50,5.388078,-4.622714,-137.402098,-4.299638,13.997743,34.887854,-16.930319,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,389771a5-6cdd-33b5-8897-36b9c6d66d0b,93.483679,48.776605,3.088681,9.330618,1.876635,2.666039,0.62562,0.351558,2.542342,0.6214,z3lwlkb8,11/2/2025,53:03.0,2025-11-02T14:53:02.9980935-06:00,2025-11-02T20:53:02.9980935Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,c7ed2565-d24f-484d-a000-7451cb67e708,54.134829,-138.447994,17.443927,5.509368,-3.792087,-8.46516,1.524167,-5.042349,6.998872,168.193467,24.640122,-61.782542,5.894419,-0.816212,-0.034937,0.056924,-0.01171,0.000979,-0.000024,-25.185641,76.763477,-21.809037,0.107583,1.08096,-0.508405,0.111076,-0.011422,0.000422,20.016743,-49.335712,4.706918,-0.651776,-0.027899,0.045456,-0.009351,0.000782,-0.000019,55.808008,,3.075752,,,,,-4.040238,6.352807,1.525898,,,,-358.381829,124.077867,-6.374227,-210.715513,114.313247,-14.921736,-3.645127,3.261966,-0.510433,,,,,,,,
146,2025-11-02,2:53:21 PM,1,8,"Plog, Ethan",827725,Left,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Windup,5,Top,0,3,2,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,95.347863,-4.131625,3.093789,2200.666159,130.223498,10:15,5.463125,-1.350735,5.789154,-18.210181,12.396837,-12.992837,0.095971,0.447159,86.435534,-7.562595,0.61698,0.398182,,,,,,,,,,,,7.111316,9.198221,1.102076,50,5.114017,-7.058419,-138.129859,-10.561316,15.488305,33.847054,-16.622733,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,1bbe1123-d9dd-3a4f-935c-dea856d3ac78,93.690457,,,8.818274,2.424375,0.22925,-0.435808,,,,z3lwlkb8,11/2/2025,53:20.7,2025-11-02T14:53:20.7026508-06:00,2025-11-02T20:53:20.7026508Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,26127f16-d77a-4167-8b2f-81fc8ef10422,54.135098,-139.139426,16.923527,5.421638,-10.065505,-8.311367,1.3195,-7.520394,7.744153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2025-11-02,2:53:55 PM,2,1,"Plog, Ethan",827725,Left,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Stretch,5,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.636913,-0.49221,0.720795,2646.401713,315.830976,4:30,5.515838,-1.870039,5.932081,-45.810281,-4.540265,7.624292,1.241918,-0.566008,74.91094,-9.135565,2.172468,0.462369,,,,,,,,,,,,-3.487329,0.722127,1.809038,50,5.455366,-1.70057,-118.790795,-2.258758,-5.638275,24.299818,-35.504593,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,a47cf732-9eb5-386a-9d08-382a32070aad,80.886513,,,6.666652,2.853982,1.46991,0.619991,,,,z3lwlkb8,11/2/2025,53:54.8,2025-11-02T14:53:54.8006763-06:00,2025-11-02T20:53:54.8006763Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,e1634f39-bf11-49a1-b943-401d5aefe4e2,54.132995,-119.633253,12.149909,5.512337,-1.027839,-17.752297,1.864607,-1.505095,-2.819137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.470665,,2.906504,,,,,-2.300802,6.5182,2.55564,,,,-317.005007,110.414843,-5.04606,-182.660365,102.923044,-13.882443,18.715196,-6.374071,0.468211,,,,,,,,
148,2025-11-02,2:54:13 PM,2,2,"Plog, Ethan",827725,Left,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Stretch,5,Top,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.119523,0.590846,0.844189,2269.628237,133.800584,10:30,5.35487,-1.588997,5.843187,-25.475444,7.708432,-5.422115,3.78115,-1.256307,82.601288,-4.258068,-0.189479,0.414606,,,,,,,,,,,,2.839464,5.795441,1.522879,50,5.391154,-1.789667,-132.548358,0.599227,5.708176,30.597761,-25.016602,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,f819dbf4-06dd-3ad5-bc8f-ec282af5088c,90.065226,,,8.435815,1.891071,3.816363,1.254778,,,,z3lwlkb8,11/2/2025,54:13.1,2025-11-02T14:54:13.0975217-06:00,2025-11-02T20:54:13.0975217Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,905aa7e8-933d-4bf3-bd33-ecaafca83427,54.135073,-133.499495,15.29888,5.36044,1.376873,-12.508301,1.581269,-1.967107,2.854088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.272928,,2.215874,,,,,-3.814268,6.416117,7.054086,,,,-228.158393,98.000457,-4.833307,-122.154551,86.735667,-14.392194,35.60147,-13.701281,1.082968,,,,,,,,
